53108, -1.0494267, -1.0047943, 48.0605761, 48.0931022, LA GRAVELLE
54002, 5.8126505, 5.8773972, 49.1866754, 49.2140088, ABBEVILLE-LES-CONFLANS
55007, 5.4554024, 5.4561539, 49.0116415, 49.0122911, AMBLY SUR MEUSE
56062, -3.362447, -3.2944027, 47.6855849, 47.7027099, GAVRES
57008, 6.5850568, 6.6304802, 48.9942477, 49.0212626, ADELANGE
58011, 3.5351504, 3.5830875, 47.4458871, 47.4820222, ARMES
59004, 3.275301, 3.3367234, 50.4868182, 50.5082876, AIX-EN-PEVELE
60002, 2.1301006, 2.1820479, 49.3405601, 49.3788065, ABBECOURT
61017, 0.3004274, 0.3556904, 48.696814, 48.7134459, LES AUTHIEUX-DU-PUITS
62002, 2.7223976, 2.7566469, 50.1386254, 50.1677167, ABLAINZEVELLE
63019, 3.1584275, 3.1868924, 45.7779923, 45.8068159, AULNAT
64003, -0.6466121, -0.6071306, 43.3807015, 43.4068522, ABIDOS
65003, 0.3755622, 0.4104145, 42.7629487, 42.8290565, ADERVIELLE-POUCHERGUES
66014, 2.7780504, 2.8377947, 42.7194212, 42.7687583, BAIXAS
67003, 7.3050515, 7.3768661, 48.3480662, 48.3784055, ALBE
68008, 7.4273187, 7.4771325, 48.0117625, 48.0401146, APPENWIHR
69004, 4.6368788, 4.670269, 45.9054255, 45.9269517, ALIX
70002, 5.9437594, 6.0055333, 47.7495392, 47.7862202, ABONCOURT-GESINCOURT
71004, 4.9213742, 4.9852806, 46.7759152, 46.8282167, ALLERIOT
72003, 0.1114758, 0.17837, 47.9333908, 47.9843737, ALLONNES
73012, 6.3271623, 6.3900146, 45.2188226, 45.2609078, ALBIEZ-LE-JEUNE
74044, 6.1462389, 6.1934703, 46.140083, 46.1588563, BOSSEY
75103, 2.3501561, 2.3685125, 48.855734, 48.86933, PARIS 03
76007, 1.0386669, 1.0855287, 49.5556598, 49.5830183, ANCEAUMEVILLE
77002, 3.1065821, 3.1734951, 48.7020804, 48.7633669, AMILLIS
78006, 1.6298063, 1.6958651, 48.7055912, 48.7356279, ADAINVILLE
79022, -0.1673501, -0.108146, 46.8393107, 46.87308, AVAILLES-THOUARSAIS
80003, 2.5133501, 2.5504065, 50.0546254, 50.0885276, ACHEUX-EN-AMIENOIS
81007, 1.8552811, 1.8966041, 44.0035004, 44.0367866, ALOS
82009, 0.8547948, 0.9016177, 43.9479681, 43.9640769, BALIGNAC
83013, 6.6077061, 6.6575461, 43.7246085, 43.7683334, LA BASTIDE
84025, 5.1316133, 5.1670904, 43.8644134, 43.9422805, CABRIERES-D AVIGNON
85042, -1.0539355, -0.9648876, 46.3426007, 46.4323253, CHAILLE-LES-MARAIS
86016, 0.276176, 0.339173, 46.6431854, 46.6837446, AVANTON
87015, 1.1386963, 1.1903627, 45.7439373, 45.7908704, BEYNAC
88003, 5.7399092, 5.7915201, 48.1951521, 48.2166123, AINGEVILLE
89011, 3.8578967, 3.9038503, 47.5021041, 47.5378357, ANNEOT
90001, 6.8387198, 6.8868794, 47.5921024, 47.6111102, ANDELNANS
91027, 2.3538057, 2.4157787, 48.6918417, 48.7265888, ATHIS MONS
92004, 2.2649666, 2.3218533, 48.9022294, 48.9338378, ASNIERES-SUR-SEINE
93013, 2.4128071, 2.4451022, 48.929306, 48.9464656, LE BOURGET
94003, 2.3178684, 2.3477801, 48.7968893, 48.8137838, ARCUEIL
95014, 2.2901497, 2.3138757, 48.9955791, 49.0240497, ANDILLY
97130, -61.6555457, -61.6006345, 15.8312085, 15.8853394, TERRE DE BAS
97215, -61.1675663, -61.1255242, 14.8161304, 14.8787231, MACOUBA
97302, -52.1709789, -52.1683418, 4.8865153, 4.8884675, CAYENNE
